input position,input joint,output joint
"(-0.16, 1.97)","(1.88, 1.57)","(1.82, 1.49)"
"(-0.16, 1.97)","(1.91, 1.5)","(1.82, 1.49)"
"(-0.16, 1.97)","(1.84, 1.57)","(1.82, 1.49)"
"(-0.16, 1.97)","(1.73, 1.4)","(1.82, 1.49)"
"(-0.16, 1.97)","(1.82, 1.56)","(1.82, 1.49)"
"(-0.16, 1.97)","(1.73, 1.52)","(1.82, 1.49)"
"(-0.49, 1.94)","(1.84, 1.78)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.77, 1.85)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.86, 1.8)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.89, 1.79)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.77, 1.88)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.81, 1.78)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.79, 1.79)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.77, 1.72)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.75, 1.91)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.9, 1.82)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.78, 1.8)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.82, 1.74)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.82, 1.77)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.81, 1.92)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.9, 1.8)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.74, 1.73)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.81, 1.81)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.83, 1.9)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.73, 1.9)","(1.82, 1.82)"
"(-0.49, 1.94)","(1.87, 1.79)","(1.82, 1.82)"
"(-0.79, 1.81)","(1.8, 2.12)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.85, 2.24)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.89, 2.13)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.8, 2.15)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.77, 2.14)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.73, 2.12)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.91, 2.24)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.91, 2.07)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.74, 2.13)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.91, 2.12)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.74, 2.09)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.82, 2.11)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.8, 2.15)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.73, 2.19)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.8, 2.11)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.78, 2.19)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.78, 2.22)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.74, 2.08)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.85, 2.17)","(1.82, 2.15)"
"(-0.79, 1.81)","(1.81, 2.11)","(1.82, 2.15)"
"(-1.03, 1.58)","(1.89, 2.48)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.86, 2.55)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.79, 2.43)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.77, 2.44)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.81, 2.39)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.84, 2.56)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.79, 2.39)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.9, 2.52)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.81, 2.48)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.86, 2.43)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.73, 2.44)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.9, 2.56)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.79, 2.48)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.74, 2.4)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.72, 2.48)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.87, 2.49)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.9, 2.55)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.86, 2.55)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.89, 2.5)","(1.82, 2.48)"
"(-1.03, 1.58)","(1.87, 2.53)","(1.82, 2.48)"
"(-1.19, 1.29)","(1.91, 2.71)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.75, 2.81)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.89, 2.88)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.73, 2.76)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.81, 2.83)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.81, 2.76)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.91, 2.82)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.76, 2.85)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.91, 2.74)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.81, 2.87)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.84, 2.88)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.8, 2.76)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.85, 2.83)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.9, 2.89)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.9, 2.81)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.8, 2.86)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.88, 2.85)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.77, 2.81)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.88, 2.74)","(1.82, 2.81)"
"(-1.19, 1.29)","(1.85, 2.76)","(1.82, 2.81)"
"(-1.25, 0.97)","(1.75, 3.08)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.77, 3.07)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.88, 3.05)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.85, 3.16)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.76, 3.2)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.73, 3.21)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.72, 3.2)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.78, 3.21)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.83, 3.13)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.8, 3.12)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.75, 3.1)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.83, 3.11)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.76, 3.1)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.76, 3.09)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.74, 3.14)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.81, 3.18)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.76, 3.17)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.82, 3.19)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.75, 3.07)","(1.82, 3.14)"
"(-1.25, 0.97)","(1.83, 3.19)","(1.82, 3.14)"
"(-1.55, 0.84)","(2.24, -3.17)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.15, -3.17)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.24, -3.1)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.09, -3.14)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.21, -3.18)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.14, -3.2)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.1, -3.2)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.12, -3.14)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.22, -3.16)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.15, -3.05)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.15, -3.17)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.19, -3.05)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.25, -3.05)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.21, -3.12)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.18, -3.15)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.24, -3.07)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.2, -3.13)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.23, -3.13)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.24, -3.07)","(2.15, -3.14)"
"(-1.55, 0.84)","(2.2, -3.24)","(2.15, -3.14)"
"(-1.49, 0.51)","(2.11, -2.76)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.13, -2.75)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.22, -2.76)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.16, -2.74)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.15, -2.9)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.09, -2.8)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.25, -2.75)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.12, -2.86)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.23, -2.86)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.07, -2.89)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.23, -2.88)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.06, -2.86)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.19, -2.83)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.15, -2.8)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.06, -2.76)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.21, -2.89)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.08, -2.91)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.21, -2.77)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.13, -2.9)","(2.15, -2.81)"
"(-1.49, 0.51)","(2.14, -2.76)","(2.15, -2.81)"
"(-1.34, 0.22)","(2.19, -2.47)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.11, -2.45)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.15, -2.55)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.23, -2.54)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.21, -2.54)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.2, -2.41)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.09, -2.48)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.21, -2.56)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.25, -2.45)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.16, -2.4)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.24, -2.44)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.25, -2.49)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.21, -2.54)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.18, -2.45)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.08, -2.52)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.09, -2.38)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.11, -2.53)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.12, -2.46)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.11, -2.46)","(2.15, -2.48)"
"(-1.34, 0.22)","(2.24, -2.44)","(2.15, -2.48)"
"(-1.09, 0.0)","(2.1, -2.09)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.24, -2.21)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.05, -2.09)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.15, -2.19)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.19, -2.2)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.13, -2.18)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.21, -2.11)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.18, -2.08)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.06, -2.18)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.18, -2.07)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.17, -2.1)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.17, -2.16)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.11, -2.17)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.1, -2.1)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.07, -2.12)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.24, -2.18)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.07, -2.15)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.05, -2.14)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.08, -2.25)","(2.15, -2.15)"
"(-1.09, 0.0)","(2.07, -2.11)","(2.15, -2.15)"
"(-0.79, -0.13)","(2.15, -1.91)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.2, -1.75)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.08, -1.73)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.05, -1.88)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.08, -1.72)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.16, -1.74)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.12, -1.87)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.09, -1.78)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.07, -1.88)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.07, -1.73)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.16, -1.83)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.09, -1.77)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.06, -1.76)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.14, -1.9)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.15, -1.87)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.08, -1.75)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.13, -1.74)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.08, -1.87)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.13, -1.78)","(2.15, -1.82)"
"(-0.79, -0.13)","(2.21, -1.89)","(2.15, -1.82)"
"(-0.46, -0.16)","(2.22, -1.39)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.23, -1.47)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.15, -1.4)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.17, -1.45)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.13, -1.41)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.16, -1.5)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.1, -1.58)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.23, -1.51)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.15, -1.53)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.19, -1.49)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.15, -1.58)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.2, -1.5)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.24, -1.58)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.06, -1.4)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.18, -1.49)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.06, -1.47)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.19, -1.42)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.08, -1.48)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.21, -1.48)","(2.15, -1.49)"
"(-0.46, -0.16)","(2.17, -1.53)","(2.15, -1.49)"
"(-0.15, -0.08)","(2.18, -1.16)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.14, -1.21)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.24, -1.13)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.11, -1.14)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.09, -1.11)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.25, -1.23)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.24, -1.09)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.12, -1.22)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.06, -1.18)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.08, -1.17)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.05, -1.12)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.05, -1.1)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.2, -1.24)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.19, -1.1)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.08, -1.15)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.12, -1.18)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.16, -1.13)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.08, -1.11)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.23, -1.23)","(2.15, -1.16)"
"(-0.15, -0.08)","(2.07, -1.18)","(2.15, -1.16)"
"(0.13, 0.1)","(2.12, -0.8)","(2.15, -0.83)"
"(0.13, 0.1)","(2.08, -0.76)","(2.15, -0.83)"
"(0.13, 0.1)","(2.2, -0.82)","(2.15, -0.83)"
"(0.13, 0.1)","(2.05, -0.89)","(2.15, -0.83)"
"(0.13, 0.1)","(2.11, -0.92)","(2.15, -0.83)"
"(0.13, 0.1)","(2.09, -0.73)","(2.15, -0.83)"
"(0.13, 0.1)","(2.09, -0.92)","(2.15, -0.83)"
"(0.13, 0.1)","(2.23, -0.76)","(2.15, -0.83)"
"(0.13, 0.1)","(2.07, -0.76)","(2.15, -0.83)"
"(0.13, 0.1)","(2.21, -0.8)","(2.15, -0.83)"
"(0.13, 0.1)","(2.08, -0.83)","(2.15, -0.83)"
"(0.13, 0.1)","(2.24, -0.74)","(2.15, -0.83)"
"(0.13, 0.1)","(2.12, -0.8)","(2.15, -0.83)"
"(0.13, 0.1)","(2.08, -0.88)","(2.15, -0.83)"
"(0.13, 0.1)","(2.08, -0.93)","(2.15, -0.83)"
"(0.13, 0.1)","(2.13, -0.74)","(2.15, -0.83)"
"(0.13, 0.1)","(2.06, -0.8)","(2.15, -0.83)"
"(0.13, 0.1)","(2.19, -0.87)","(2.15, -0.83)"
"(0.13, 0.1)","(2.06, -0.82)","(2.15, -0.83)"
"(0.13, 0.1)","(2.08, -0.9)","(2.15, -0.83)"
"(0.33, 0.36)","(2.17, -0.42)","(2.15, -0.5)"
"(0.33, 0.36)","(2.16, -0.47)","(2.15, -0.5)"
"(0.33, 0.36)","(2.14, -0.5)","(2.15, -0.5)"
"(0.33, 0.36)","(2.1, -0.56)","(2.15, -0.5)"
"(0.33, 0.36)","(2.11, -0.58)","(2.15, -0.5)"
"(0.33, 0.36)","(2.12, -0.58)","(2.15, -0.5)"
"(0.33, 0.36)","(2.24, -0.57)","(2.15, -0.5)"
"(0.33, 0.36)","(2.2, -0.52)","(2.15, -0.5)"
"(0.33, 0.36)","(2.14, -0.51)","(2.15, -0.5)"
"(0.33, 0.36)","(2.17, -0.55)","(2.15, -0.5)"
"(0.33, 0.36)","(2.06, -0.44)","(2.15, -0.5)"
"(0.33, 0.36)","(2.21, -0.41)","(2.15, -0.5)"
"(0.33, 0.36)","(2.24, -0.51)","(2.15, -0.5)"
"(0.33, 0.36)","(2.17, -0.58)","(2.15, -0.5)"
"(0.33, 0.36)","(2.12, -0.49)","(2.15, -0.5)"
"(0.33, 0.36)","(2.09, -0.53)","(2.15, -0.5)"
"(0.33, 0.36)","(2.12, -0.52)","(2.15, -0.5)"
"(0.33, 0.36)","(2.25, -0.51)","(2.15, -0.5)"
"(0.33, 0.36)","(2.18, -0.47)","(2.15, -0.5)"
"(0.33, 0.36)","(2.18, -0.54)","(2.15, -0.5)"
"(0.44, 0.67)","(2.06, -0.16)","(2.15, -0.17)"
"(0.44, 0.67)","(2.2, -0.19)","(2.15, -0.17)"
"(0.44, 0.67)","(2.19, -0.23)","(2.15, -0.17)"
"(0.44, 0.67)","(2.24, -0.24)","(2.15, -0.17)"
"(0.44, 0.67)","(2.12, -0.19)","(2.15, -0.17)"
"(0.44, 0.67)","(2.07, -0.24)","(2.15, -0.17)"
"(0.44, 0.67)","(2.09, -0.22)","(2.15, -0.17)"
"(0.44, 0.67)","(2.11, -0.19)","(2.15, -0.17)"
"(0.44, 0.67)","(2.19, -0.11)","(2.15, -0.17)"
"(0.44, 0.67)","(2.09, -0.24)","(2.15, -0.17)"
"(0.44, 0.67)","(2.08, -0.25)","(2.15, -0.17)"
"(0.44, 0.67)","(2.21, -0.09)","(2.15, -0.17)"
"(0.44, 0.67)","(2.23, -0.24)","(2.15, -0.17)"
"(0.44, 0.67)","(2.24, -0.16)","(2.15, -0.17)"
"(0.44, 0.67)","(2.1, -0.15)","(2.15, -0.17)"
"(0.44, 0.67)","(2.15, -0.19)","(2.15, -0.17)"
"(0.44, 0.67)","(2.24, -0.08)","(2.15, -0.17)"
"(0.44, 0.67)","(2.11, -0.16)","(2.15, -0.17)"
"(0.44, 0.67)","(2.12, -0.19)","(2.15, -0.17)"
"(0.44, 0.67)","(2.23, -0.25)","(2.15, -0.17)"
"(0.44, 1.0)","(2.13, 0.26)","(2.15, 0.17)"
"(0.44, 1.0)","(2.14, 0.21)","(2.15, 0.17)"
"(0.44, 1.0)","(2.1, 0.11)","(2.15, 0.17)"
"(0.44, 1.0)","(2.21, 0.26)","(2.15, 0.17)"
"(0.44, 1.0)","(2.14, 0.07)","(2.15, 0.17)"
"(0.44, 1.0)","(2.17, 0.13)","(2.15, 0.17)"
"(0.44, 1.0)","(2.2, 0.24)","(2.15, 0.17)"
"(0.44, 1.0)","(2.19, 0.17)","(2.15, 0.17)"
"(0.44, 1.0)","(2.07, 0.15)","(2.15, 0.17)"
"(0.44, 1.0)","(2.23, 0.08)","(2.15, 0.17)"
"(0.44, 1.0)","(2.05, 0.17)","(2.15, 0.17)"
"(0.44, 1.0)","(2.19, 0.2)","(2.15, 0.17)"
"(0.44, 1.0)","(2.05, 0.07)","(2.15, 0.17)"
"(0.44, 1.0)","(2.08, 0.16)","(2.15, 0.17)"
"(0.44, 1.0)","(2.17, 0.24)","(2.15, 0.17)"
"(0.44, 1.0)","(2.17, 0.22)","(2.15, 0.17)"
"(0.44, 1.0)","(2.15, 0.25)","(2.15, 0.17)"
"(0.44, 1.0)","(2.15, 0.16)","(2.15, 0.17)"
"(0.44, 1.0)","(2.24, 0.1)","(2.15, 0.17)"
"(0.44, 1.0)","(2.22, 0.19)","(2.15, 0.17)"
"(0.33, 1.31)","(2.14, 0.52)","(2.15, 0.5)"
"(0.33, 1.31)","(2.09, 0.57)","(2.15, 0.5)"
"(0.33, 1.31)","(2.16, 0.53)","(2.15, 0.5)"
"(0.33, 1.31)","(2.07, 0.47)","(2.15, 0.5)"
"(0.33, 1.31)","(2.11, 0.42)","(2.15, 0.5)"
"(0.33, 1.31)","(2.16, 0.4)","(2.15, 0.5)"
"(0.33, 1.31)","(2.18, 0.43)","(2.15, 0.5)"
"(0.33, 1.31)","(2.15, 0.51)","(2.15, 0.5)"
"(0.33, 1.31)","(2.11, 0.52)","(2.15, 0.5)"
"(0.33, 1.31)","(2.11, 0.45)","(2.15, 0.5)"
"(0.33, 1.31)","(2.1, 0.58)","(2.15, 0.5)"
"(0.33, 1.31)","(2.17, 0.48)","(2.15, 0.5)"
"(0.33, 1.31)","(2.08, 0.51)","(2.15, 0.5)"
"(0.33, 1.31)","(2.22, 0.5)","(2.15, 0.5)"
"(0.33, 1.31)","(2.09, 0.59)","(2.15, 0.5)"
"(0.33, 1.31)","(2.2, 0.58)","(2.15, 0.5)"
"(0.33, 1.31)","(2.07, 0.51)","(2.15, 0.5)"
"(0.33, 1.31)","(2.13, 0.52)","(2.15, 0.5)"
"(0.33, 1.31)","(2.1, 0.48)","(2.15, 0.5)"
"(0.33, 1.31)","(2.24, 0.51)","(2.15, 0.5)"
"(0.13, 1.57)","(2.13, 0.83)","(2.15, 0.83)"
"(0.13, 1.57)","(2.09, 0.88)","(2.15, 0.83)"
"(0.13, 1.57)","(2.1, 0.76)","(2.15, 0.83)"
"(0.13, 1.57)","(2.11, 0.77)","(2.15, 0.83)"
"(0.13, 1.57)","(2.06, 0.9)","(2.15, 0.83)"
"(0.13, 1.57)","(2.23, 0.89)","(2.15, 0.83)"
"(0.13, 1.57)","(2.19, 0.86)","(2.15, 0.83)"
"(0.13, 1.57)","(2.12, 0.78)","(2.15, 0.83)"
"(0.13, 1.57)","(2.13, 0.91)","(2.15, 0.83)"
"(0.13, 1.57)","(2.23, 0.83)","(2.15, 0.83)"
"(0.13, 1.57)","(2.08, 0.79)","(2.15, 0.83)"
"(0.13, 1.57)","(2.06, 0.75)","(2.15, 0.83)"
"(0.13, 1.57)","(2.05, 0.89)","(2.15, 0.83)"
"(0.13, 1.57)","(2.12, 0.79)","(2.15, 0.83)"
"(0.13, 1.57)","(2.23, 0.77)","(2.15, 0.83)"
"(0.13, 1.57)","(2.22, 0.84)","(2.15, 0.83)"
"(0.13, 1.57)","(2.16, 0.84)","(2.15, 0.83)"
"(0.13, 1.57)","(2.07, 0.81)","(2.15, 0.83)"
"(0.13, 1.57)","(2.14, 0.77)","(2.15, 0.83)"
"(0.13, 1.57)","(2.16, 0.76)","(2.15, 0.83)"
"(-0.15, 1.75)","(2.16, 1.22)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.1, 1.1)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.1, 1.25)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.19, 1.06)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.1, 1.25)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.22, 1.23)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.09, 1.08)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.07, 1.1)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.09, 1.2)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.2, 1.24)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.2, 1.07)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.07, 1.11)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.11, 1.19)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.24, 1.16)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.06, 1.25)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.09, 1.13)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.11, 1.12)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.22, 1.15)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.17, 1.25)","(2.15, 1.16)"
"(-0.15, 1.75)","(2.07, 1.12)","(2.15, 1.16)"
"(-0.46, 1.83)","(2.1, 1.52)","(2.15, 1.49)"
"(-0.46, 1.83)","(2.13, 1.48)","(2.15, 1.49)"
